Wall time,Step,Value
1698678814.396439,0,1.6310126781463623
1698679005.6907146,1,0.5760643482208252
1698679185.6322927,2,0.3450191020965576
1698679376.5311046,3,0.22349509596824646
1698679566.897031,4,0.16098998486995697
1698679757.7679083,5,0.1336880773305893
1698679949.2002182,6,0.10181669145822525
1698680138.623443,7,0.08443361520767212
1698680320.7924962,8,0.07127003371715546
1698680511.7908556,9,0.06143193319439888
1698680702.8951387,10,0.05294366180896759
1698680893.962059,11,0.048777565360069275
1698681085.1385634,12,0.041820790618658066
1698681269.0086029,13,0.037328675389289856
1698681455.69917,14,0.03369700908660889
1698681647.3214362,15,0.03066536784172058
1698681838.4226782,16,0.028046945109963417
1698682029.6697628,17,0.026533089578151703
1698682220.5451162,18,0.02325553633272648
1698682399.9748611,19,0.02221185341477394
1698682590.8583784,20,0.02090405859053135
1698682781.523828,21,0.018438927829265594
1698682972.5713499,22,0.01820710487663746
1698683163.8662045,23,0.016771605238318443
1698683355.2830205,24,0.015399279072880745
1698683535.1757982,25,0.015584581531584263
1698683726.4554055,26,0.014494748786091805
1698683917.71156,27,0.01261687371879816
1698684108.9102364,28,0.01223917305469513
1698684299.9721897,29,0.01312553696334362
1698684487.0792367,30,0.01104017160832882
1698684671.7183595,31,0.01104949600994587
1698684862.85236,32,0.010132399387657642
1698685054.3005476,33,0.010000980459153652
1698685245.808374,34,0.008973265998065472
1698685437.1157658,35,0.009230962023139
1698685618.6964066,36,0.009736879728734493
1698685810.230308,37,0.00817419495433569
1698686001.885604,38,0.007828176021575928
1698686193.417069,39,0.007362882606685162
1698686384.9357767,40,0.007722064852714539
1698686576.7793481,41,0.006759934592992067
1698686758.2318642,42,0.007396872155368328
1698686950.1176348,43,0.006279768887907267
1698687141.8318841,44,0.007019227836281061
1698687333.33311,45,0.006274654995650053
1698687524.8514388,46,0.005954683758318424
1698687711.3509178,47,0.005686568561941385
1698687898.2265997,48,0.005506501533091068
1698688089.7985315,49,0.0061092195101082325
1698688281.3170133,50,0.005318637005984783
1698688473.114172,51,0.00529701542109251
1698688664.9409935,52,0.004973162896931171
1698688846.6782846,53,0.004847553558647633
1698689038.3168678,54,0.004721842240542173
1698689229.9342437,55,0.004424174781888723
1698689421.588641,56,0.004621983040124178
1698689613.3005676,57,0.005087548401206732
1698689804.2902155,58,0.0041465419344604015
1698689986.4711788,59,0.004084873013198376
1698690178.1546466,60,0.004322162829339504
1698690369.7998323,61,0.0044816844165325165
1698690561.0288217,62,0.003868793835863471
1698690751.9075317,63,0.003953415434807539
1698690936.0677993,64,0.0037332004867494106
1698691122.9963875,65,0.00387471541762352
1698691313.9013488,66,0.0034285851288586855
1698691504.6001127,67,0.0036661771591752768
1698691695.6748042,68,0.003689518431201577
1698691886.8471022,69,0.003776970785111189
1698692066.5855772,70,0.003604268655180931
1698692257.5436056,71,0.00306056160479784
1698692448.8872721,72,0.003427374642342329
1698692639.940971,73,0.0030711365398019552
1698692831.1910224,74,0.0030162555631250143
1698693021.8377082,75,0.002712707268074155
1698693202.672544,76,0.0036304043605923653
