Wall time,Step,Value
1698226341.5192554,0,0.3333333432674408
1698226444.9878874,1,0.3692460358142853
1698226548.084787,2,0.5327380895614624
1698226651.2567792,3,0.455357164144516
1698226754.192947,4,0.6384921073913574
1698226857.1982877,5,0.9166666865348816
1698226960.1354945,6,0.9642857313156128
1698227063.1427405,7,1.0
1698227166.1522286,8,1.0
1698227269.184431,9,0.9666666984558105
1698227372.1713884,10,1.0
1698227475.504403,11,1.0
1698227578.7151542,12,1.0
1698227681.9104304,13,1.0
1698227785.1054347,14,1.0
1698227888.0562017,15,1.0
1698227991.2261555,16,1.0
1698228094.0555553,17,1.0
1698228196.829912,18,1.0
1698228299.562713,19,1.0
1698228402.2637782,20,1.0
1698228505.0021899,21,1.0
1698228607.9271977,22,0.9880952835083008
1698228710.7339525,23,1.0
1698228813.7535362,24,1.0
1698228916.5271733,25,1.0
1698229019.3023896,26,1.0
1698229121.9900546,27,1.0
1698229224.7491274,28,1.0
1698229327.2603788,29,1.0
1698229429.6549103,30,1.0
1698229531.8574748,31,1.0
1698229634.1221888,32,1.0
1698229736.0892088,33,1.0
1698229838.1284347,34,1.0
1698229940.0297296,35,1.0
1698230041.9918814,36,1.0
1698230143.8271255,37,1.0
1698230245.751916,38,1.0
1698230347.6217902,39,1.0
1698230449.5176485,40,1.0
1698230551.3809829,41,1.0
1698230653.2897651,42,1.0
1698230755.1165013,43,1.0
1698230856.9934843,44,1.0
1698230958.799591,45,1.0
1698231060.6305823,46,0.976190447807312
1698231162.376238,47,0.976190447807312
1698231264.2625065,48,1.0
1698231366.066431,49,1.0
1698231467.9709697,50,1.0
1698231569.7500925,51,1.0
1698231671.6810126,52,1.0
1698231773.590353,53,1.0
1698231875.5423958,54,0.9880952835083008
1698231977.38484,55,1.0
1698232079.2925036,56,1.0
1698232181.1644683,57,1.0
1698232283.1763139,58,1.0
1698232385.1449552,59,1.0
1698232487.179867,60,1.0
1698232589.1734955,61,1.0
1698232691.3080683,62,1.0
1698232793.2950666,63,1.0
1698232895.3668303,64,1.0
1698232997.4674656,65,1.0
1698233099.5748818,66,1.0
1698233201.5308104,67,1.0
1698233303.5723183,68,1.0
1698233405.5453954,69,1.0
1698233507.6476662,70,1.0
