Wall time,Step,Value
1698226341.5192463,0,7.767995357513428
1698226444.9878778,1,1.3491476774215698
1698226548.0847766,2,1.1001574993133545
1698226651.2567704,3,0.8133180737495422
1698226754.192938,4,0.7095589637756348
1698226857.1982782,5,0.5773953795433044
1698226960.135485,6,0.5133769512176514
1698227063.142731,7,0.46093136072158813
1698227166.1522195,8,0.37829065322875977
1698227269.1844215,9,0.36359310150146484
1698227372.1713796,10,0.29162198305130005
1698227475.5043943,11,0.26050591468811035
1698227578.715145,12,0.25442537665367126
1698227681.9104211,13,0.2016666978597641
1698227785.1054251,14,0.18598772585391998
1698227888.0561929,15,0.1611519753932953
1698227991.2261465,16,0.1438669115304947
1698228094.0555394,17,0.12519590556621552
1698228196.8299031,18,0.1277787685394287
1698228299.5627036,19,0.11407684534788132
1698228402.2637694,20,0.11294611543416977
1698228505.0021806,21,0.0878039076924324
1698228607.9271886,22,0.10233766585588455
1698228710.733943,23,0.08890413492918015
1698228813.753527,24,0.06531326472759247
1698228916.5271642,25,0.07140739262104034
1698229019.3023803,26,0.06985286623239517
1698229121.9900458,27,0.061140336096286774
1698229224.749118,28,0.06038336828351021
1698229327.2603698,29,0.041882652789354324
1698229429.6549006,30,0.039393745362758636
1698229531.8574655,31,0.03746234253048897
1698229634.1221805,32,0.034438494592905045
1698229736.0892005,33,0.037019070237874985
1698229838.1284258,34,0.035023562610149384
1698229940.0297205,35,0.0279589481651783
1698230041.9918728,36,0.041838739067316055
1698230143.8271172,37,0.032281484454870224
1698230245.7519069,38,0.024893436580896378
1698230347.6217813,39,0.027285709977149963
1698230449.51764,40,0.023342689499258995
1698230551.3809743,41,0.03548796474933624
1698230653.2897563,42,0.03287117928266525
1698230755.1164923,43,0.019351983442902565
1698230856.9934762,44,0.07471773773431778
1698230958.7995827,45,0.021325280889868736
1698231060.6305737,46,0.07683908939361572
1698231162.376229,47,0.05638708174228668
1698231264.2624974,48,0.03088059090077877
1698231366.0664225,49,0.015223417431116104
1698231467.9709606,50,0.018543489277362823
1698231569.7500842,51,0.024091733619570732
1698231671.6810043,52,0.014289235696196556
1698231773.5903447,53,0.03605393320322037
1698231875.542387,54,0.02836240641772747
1698231977.3848314,55,0.01324070617556572
1698232079.2924943,56,0.011560122482478619
1698232181.164459,57,0.016612853854894638
1698232283.1763046,58,0.012647336348891258
1698232385.1449463,59,0.012943912297487259
1698232487.1798587,60,0.02256922796368599
1698232589.173487,61,0.01699182018637657
1698232691.3080597,62,0.01112032774835825
1698232793.295058,63,0.01383329275995493
1698232895.3668215,64,0.02022169902920723
1698232997.467457,65,0.02417961321771145
1698233099.5748734,66,0.016954494640231133
1698233201.5308018,67,0.009896676056087017
1698233303.5723088,68,0.016994284465909004
1698233405.5453868,69,0.009079706855118275
1698233507.6476574,70,0.01864485628902912
