Wall time,Step,Value
1698915921.8121154,0,0.17083333432674408
1698915972.642601,1,0.17083333432674408
1698916023.419078,2,0.4541666805744171
1698916074.326641,3,0.4385416805744171
1698916124.8980134,4,0.4166666865348816
1698916175.148412,5,0.4045138955116272
1698916225.9613233,6,0.43958333134651184
1698916277.0109017,7,0.5111111402511597
1698916327.7396216,8,0.5753472447395325
1698916378.5019953,9,0.6663194894790649
1698916428.9116774,10,0.6940972208976746
1698916475.249638,11,0.7357639074325562
1698916521.683277,12,0.7340278029441833
1698916572.6965857,13,0.7704861164093018
1698916623.2702417,14,0.8013889193534851
1698916674.1663835,15,0.8065972328186035
1698916724.8112798,16,0.8135417103767395
1698916775.4220033,17,0.800694465637207
1698916826.0440605,18,0.8336805701255798
1698916876.7252474,19,0.8406250476837158
1698916927.2682261,20,0.8614583611488342
1698916978.323508,21,0.8718750476837158
1698917029.0306742,22,0.8906250596046448
1698917079.3193126,23,0.9333333373069763
1698917130.383405,24,0.9437500238418579
1698917181.0118604,25,0.9437500238418579
1698917232.2869704,26,0.9930555820465088
1698917283.177871,27,0.9930555820465088
1698917333.5423245,28,1.0
1698917380.0573826,29,0.96875
1698917427.103375,30,1.0
1698917477.9025354,31,0.9930555820465088
1698917529.09492,32,1.0
1698917580.2270362,33,0.9930555820465088
1698917630.9535012,34,0.9930555820465088
1698917682.077149,35,0.9930555820465088
1698917733.148646,36,0.9861111044883728
1698917784.5443692,37,1.0
1698917835.7460592,38,0.9930555820465088
1698917886.9092715,39,1.0
1698917937.6529229,40,1.0
1698917988.8683925,41,1.0
1698918040.0050087,42,1.0
1698918091.2126904,43,1.0
1698918142.487842,44,1.0
1698918193.366297,45,1.0
1698918243.5042741,46,0.9930555820465088
1698918290.54886,47,1.0
1698918338.0997443,48,1.0
1698918389.0926275,49,1.0
1698918439.7591896,50,0.9861111044883728
1698918489.7101514,51,0.9930555820465088
1698918539.7273765,52,0.9930555820465088
1698918589.4343634,53,1.0
1698918639.0137558,54,1.0
1698918688.722966,55,1.0
1698918738.1364725,56,1.0
1698918787.8025615,57,0.9930555820465088
1698918837.1986358,58,1.0
1698918886.5617757,59,1.0
1698918936.1499119,60,1.0
1698918985.4445205,61,0.9930555820465088
1698919034.6979725,62,1.0
1698919078.0929961,63,1.0
1698919116.6638908,64,1.0
1698919151.8876262,65,0.9930555820465088
1698919186.4954233,66,0.9930555820465088
1698919225.7556546,67,0.9930555820465088
1698919264.9963684,68,0.9930555820465088
1698919304.2509239,69,0.9930555820465088
1698919343.2519495,70,0.9930555820465088
1698919382.1675253,71,1.0
1698919421.1533988,72,1.0
