Wall time,Step,Value
1695177357.5402093,0,0.4732638895511627
1695178129.0364344,1,0.9236111044883728
1695178898.6466405,2,0.9236111044883728
1695179666.3675933,3,0.9340277910232544
1695180436.8756402,4,0.9340277910232544
1695181205.1398132,5,0.9340277910232544
1695181976.2039597,6,0.9340277910232544
1695182743.877006,7,0.9340277910232544
1695183511.4864147,8,0.9340277910232544
1695184278.8575163,9,0.9340277910232544
1695185046.8606062,10,0.9340277910232544
1695185816.4522543,11,0.9340277910232544
1695186585.1719232,12,0.9340277910232544
1695187352.305173,13,0.9340277910232544
1695188119.4124267,14,0.9340277910232544
1695188887.1714602,15,0.9340277910232544
1695189654.664549,16,0.9340277910232544
1695190421.805719,17,0.9340277910232544
1695191188.1583953,18,0.9340277910232544
1695191955.2479038,19,0.9340277910232544
1695192722.3221142,20,0.9340277910232544
1695193488.5995739,21,0.9340277910232544
1695194254.5347304,22,0.9340277910232544
1695195022.6244504,23,0.9340277910232544
1695195789.554759,24,0.9340277910232544
1695196555.9190688,25,0.9340277910232544
1695197322.7325563,26,0.9340277910232544
1695198089.5605829,27,0.9340277910232544
1695198856.7804224,28,0.9340277910232544
1695199623.5411963,29,0.9340277910232544
1695200390.6199582,30,0.9340277910232544
1695201157.8992176,31,0.9340277910232544
1695201939.289121,32,0.9340277910232544
1695202725.199774,33,0.9340277910232544
1695203494.8692462,34,0.9340277910232544
1695204260.9032156,35,0.9340277910232544
1695205032.0938008,36,0.9340277910232544
1695205793.91217,37,0.9340277910232544
1695206553.608402,38,0.9340277910232544
1695207323.5483935,39,0.9340277910232544
1695208102.005248,40,0.9340277910232544
1695208874.4334915,41,0.9340277910232544
1695209644.5788522,42,0.9340277910232544
1695210416.4046097,43,0.9340277910232544
1695211195.7972994,44,0.9340277910232544
1695211967.2766016,45,0.9340277910232544
1695212736.4517436,46,0.9340277910232544
1695213498.469158,47,0.9340277910232544
1695214252.3221638,48,0.9340277910232544
1695215007.4851482,49,0.9340277910232544
1695215762.266478,50,0.9340277910232544
1695216516.119848,51,0.9340277910232544
1695217274.0662646,52,0.9340277910232544
1695218031.9828913,53,0.9340277910232544
1695218790.4169927,54,0.9340277910232544
1695219549.468391,55,0.9340277910232544
1695220306.5475268,56,0.9340277910232544
1695221063.993605,57,0.9340277910232544
1695221822.2333784,58,0.9340277910232544
1695222580.9192142,59,0.9340277910232544
1695223338.9817612,60,0.9340277910232544
1695224095.5931969,61,0.9340277910232544
1695224852.29013,62,0.9340277910232544
1695225608.742961,63,0.9340277910232544
1695226366.4837615,64,0.9340277910232544
1695227124.3592625,65,0.9340277910232544
