Wall time,Step,Value
1698944331.806028,0,0.3333333432674408
1698944354.3359714,1,0.3333333432674408
1698944377.204705,2,0.3333333432674408
1698944399.3926866,3,0.3333333432674408
1698944419.9969637,4,0.4057539701461792
1698944440.3567379,5,0.6527777910232544
1698944460.632314,6,0.5803571939468384
1698944480.935879,7,0.6408730149269104
1698944501.7441251,8,0.6289682388305664
1698944524.828159,9,0.6408730149269104
1698944547.0752685,10,0.694444477558136
1698944570.0171523,11,0.694444477558136
1698944592.9788983,12,0.7083333730697632
1698944615.5312214,13,0.7777777910232544
1698944638.4157083,14,0.7916666865348816
1698944661.3938131,15,0.8472222685813904
1698944684.1082184,16,0.8888888955116272
1698944706.4393754,17,0.9722222089767456
1698944728.9668515,18,0.9583333730697632
1698944751.9220705,19,0.9583333134651184
1698944774.267044,20,0.9722222089767456
1698944797.1263463,21,0.9861111044883728
1698944820.2485964,22,0.9722222089767456
1698944842.7322555,23,0.9861111044883728
1698944865.5648386,24,0.9861111044883728
1698944888.2171228,25,0.9672619104385376
1698944911.1695135,26,1.0
1698944933.448715,27,0.9791666865348816
1698944956.3372467,28,0.9861111044883728
1698944979.01724,29,0.9791666865348816
1698945001.4005847,30,0.9861111044883728
1698945024.0765402,31,0.9861111044883728
1698945046.5379798,32,0.9861111044883728
1698945069.5708563,33,0.9345238208770752
1698945092.3235986,34,0.9791666865348816
1698945115.2298055,35,0.9861111044883728
1698945138.1621644,36,0.9672619104385376
1698945160.446369,37,0.9861111044883728
1698945183.387425,38,0.9791666865348816
1698945206.429054,39,0.9791666865348816
1698945228.826323,40,0.9861111044883728
1698945251.6741672,41,1.0
1698945274.4959903,42,0.9672619104385376
1698945296.2627416,43,0.9672619104385376
1698945316.4981892,44,0.9861111044883728
1698945337.0473273,45,1.0
1698945357.441793,46,1.0
1698945377.0280528,47,1.0
1698945399.9228249,48,0.9861111044883728
1698945422.6482723,49,0.9791666865348816
1698945445.4927914,50,0.9652777910232544
1698945468.126576,51,0.9791666865348816
1698945491.1384637,52,0.9861111044883728
1698945513.9364398,53,1.0
1698945536.4377463,54,0.9791666865348816
1698945559.5444574,55,1.0
1698945582.3698008,56,1.0
1698945604.7740273,57,1.0
1698945627.4108121,58,0.9861111044883728
1698945650.0363934,59,0.9861111044883728
1698945672.9756315,60,1.0
1698945695.3380065,61,1.0
1698945718.777732,62,0.9722222089767456
1698945741.5956373,63,0.9791666865348816
1698945764.1336765,64,0.9861111044883728
1698945786.99531,65,0.9861111044883728
1698945809.5414348,66,1.0
1698945832.528366,67,0.9861111044883728
1698945855.0051544,68,0.9861111044883728
1698945877.786674,69,0.9861111044883728
1698945900.7637644,70,0.9791666865348816
1698945923.038007,71,1.0
