Wall time,Step,Value
1698308794.8073683,0,0.3333333432674408
1698308872.220438,1,0.3333333432674408
1698308949.4318228,2,0.34375
1698309026.7340984,3,0.3854166865348816
1698309103.946659,4,0.4236111044883728
1698309181.1238608,5,0.4791666865348816
1698309258.4452236,6,0.569444477558136
1698309335.719561,7,0.6458333730697632
1698309413.0735412,8,0.6736111044883728
1698309490.3273706,9,0.6875
1698309567.8313398,10,0.7604166269302368
1698309644.9794345,11,0.7708333134651184
1698309722.3982804,12,0.71875
1698309799.5617335,13,0.774305522441864
1698309876.877504,14,0.788194477558136
1698309954.0849423,15,0.8229166865348816
1698310031.177179,16,0.8263888955116272
1698310108.526943,17,0.84375
1698310185.829918,18,0.8784722089767456
1698310263.1518564,19,0.8472222089767456
1698310340.2445786,20,0.8645833730697632
1698310417.6627967,21,0.8298611044883728
1698310495.5312576,22,0.7847222089767456
1698310573.0365725,23,0.8263888955116272
1698310650.5532649,24,0.8298611044883728
1698310728.8020031,25,0.8645833730697632
1698310806.1598668,26,0.7951388955116272
1698310883.8777804,27,0.8090277910232544
1698310961.5061953,28,0.8298611044883728
1698311038.9336197,29,0.8229166865348816
1698311116.328855,30,0.8645833730697632
1698311193.5464709,31,0.8923611044883728
1698311271.7499819,32,0.8229166865348816
1698311350.0276818,33,0.8506944179534912
1698311428.683479,34,0.8472222089767456
1698311507.0114932,35,0.7881944179534912
1698311585.7446296,36,0.84375
1698311664.0705388,37,0.8090277910232544
1698311742.4734988,38,0.90625
1698311820.7094789,39,0.90625
1698311899.0587604,40,0.8784722089767456
1698311977.23329,41,0.8784722089767456
1698312055.8029447,42,0.8680555820465088
1698312134.6606228,43,0.8090277910232544
1698312212.8003206,44,0.8645833730697632
1698312291.2004573,45,0.84375
1698312369.6788645,46,0.8333333730697632
1698312447.952114,47,0.8298611044883728
1698312525.9078977,48,0.7986111044883728
1698312604.4215107,49,0.875
1698312682.5706844,50,0.8645833730697632
1698312760.721709,51,0.90625
1698312839.785977,52,0.9201388955116272
1698312918.188097,53,0.8923611044883728
1698312996.0614336,54,0.90625
1698313075.1867049,55,0.8506944179534912
1698313153.6679094,56,0.875
1698313231.9690812,57,0.875
1698313310.5166276,58,0.875
1698313389.0178003,59,0.8611111640930176
1698313467.3467488,60,0.8645833730697632
1698313545.5761235,61,0.875
1698313623.7511103,62,0.9097222089767456
1698313703.1941404,63,0.8958333134651184
1698313781.7313006,64,0.875
1698313860.267358,65,0.875
1698313938.6516876,66,0.8958333134651184
1698314017.3653932,67,0.84375
1698314095.348035,68,0.875
1698314174.4203775,69,0.875
1698314253.1777124,70,0.8541666865348816
1698314331.3463912,71,0.8645833730697632
1698314409.5341394,72,0.9201388955116272
1698314488.1141257,73,0.875
1698314566.0591815,74,0.8645833730697632
1698314645.0261137,75,0.9201388955116272
1698314724.3934486,76,0.9166666269302368
1698314803.614194,77,0.875
1698314882.4250166,78,0.8611111640930176
1698314961.3723025,79,0.8611111640930176
1698315040.255716,80,0.875
1698315119.3133261,81,0.9513888955116272
1698315198.0626147,82,0.9305555820465088
1698315276.8610978,83,0.9305555820465088
1698315355.7992318,84,0.875
1698315434.897947,85,0.9375
1698315513.9037592,86,0.9375
1698315592.7314212,87,0.9305555820465088
1698315671.424039,88,0.9166666269302368
1698315750.391403,89,0.9305555820465088
1698315828.8353436,90,0.8611111640930176
1698315907.5753596,91,0.9583333730697632
1698315986.37732,92,0.9375
1698316065.4149578,93,0.8958333730697632
1698316144.3494942,94,0.9513888955116272
